title	Label1	Label2	Label3
Printmaking	subject.Art.Art	None	None
Prion	subject.Science.Biology.Health_and_medicine	None	None
Privy_Council_of_the_United_Kingdom	subject.Citizenship.Politics_and_government	None	None
Pro_Milone	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Probability_theory	subject.Mathematics	None	None
Programming_language	subject.IT.Computer_Programming	None	None
Project_MKULTRA	subject.Science.Biology.Health_and_medicine	subject.History.Recent_History	None
Project_Vanguard	subject.Science.Physics.Space_transport	None	None
Promethium	subject.Science.Chemistry.Chemical_elements	None	None
Propaganda	subject.Citizenship.Politics_and_government	None	None
Property	subject.Citizenship.Politics_and_government	None	None
Prospecting	subject.Business_Studies.Business	None	None
Prostate_cancer	subject.Science.Biology.Health_and_medicine	None	None
Protactinium	subject.Science.Chemistry.Chemical_elements	None	None
Protein	subject.Science.Biology.General_Biology	None	None
Protoceratops	subject.Science.Biology.Dinosaurs	None	None
Proton	subject.Science.Physics.General_Physics	None	None
Proxima_Centauri	subject.Science.Physics.Space_Astronomy	None	None
Psittacosaurus	subject.Science.Biology.Dinosaurs	None	None
Psychology	subject.Science.Biology.Health_and_medicine	None	None
Pterosaur	subject.Science.Biology.Dinosaurs	None	None
Ptolemy	subject.People.Astronomers_and_physicists	None	None
Publishing	subject.Citizenship.Media	None	None
Puerto_Rico	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Puffin	subject.Science.Biology.Birds	None	None
Pumpkin	subject.Everyday_life.Food_and_agriculture	None	None
Punctuated_equilibrium	subject.Science.Biology.Evolution_and_reproduction	None	None
Pupil	subject.Science.Biology.Health_and_medicine	None	None
Pygmy_Hippopotamus	subject.Science.Biology.Mammals	None	None
Pyongyang	subject.Geography.Geography_of_Asia	None	None
Pyotr_Ilyich_Tchaikovsky	subject.People.Performers_and_composers	None	None
Pyramid	subject.Design_and_Technology.Architecture	None	None
Pyrite	subject.Geography.Mineralogy	None	None
Pythagoras	subject.People.Mathematicians	None	None
Pythagorean_theorem	subject.Mathematics	None	None
Python_%28programming_language%29	subject.IT.Computer_Programming	None	None
Qatar	subject.Countries	subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries	None
Qin_Dynasty	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Qin_Shi_Huang	subject.People.Historical_figures	None	None
Qing_Dynasty	subject.History.General_history	None	None
Quantity	subject.Mathematics	None	None
Quantum_chemistry	subject.Science.Chemistry.General_Chemistry	None	None
Quantum_computer	subject.IT.Computing_hardware_and_infrastructure	None	None
Quantum_mechanics	subject.Science.Physics.General_Physics	None	None
Quark	subject.Science.Physics.General_Physics	None	None
Quartz	subject.Geography.Mineralogy	None	None
Quatermass_and_the_Pit	subject.Everyday_life.Television	None	None
Queen_%28band%29	subject.Music.Performers_and_composers	None	None
Quetzalcoatl	subject.Religion.Divinities	None	None
Quito	subject.Geography.Central_and_South_American_Geography	None	None
Qur%27an	subject.Religion.Religious_texts	None	None
R%C3%A9union	subject.Geography.African_Geography.African_Countries	subject.Countries	None
RER	subject.Design_and_Technology.Railway_transport	None	None
RMS_Titanic	subject.History.General_history	None	None
ROT13	subject.IT.Cryptography	None	None
RSS_%28file_format%29	subject.IT.Computer_Programming	None	None
Rabat	subject.Geography.African_Geography	None	None
Rabbit	subject.Science.Biology.Mammals	None	None
Rabies	subject.Science.Biology.Health_and_medicine	None	None
Rabindranath_Tagore	subject.People.Writers_and_critics	None	None
Race	subject.Citizenship.Culture_and_Diversity	None	None
Radar	subject.Design_and_Technology.Engineering	None	None
Radhanite	subject.History.General_history	None	None
Radio	subject.Design_and_Technology.Engineering	None	None
Radio_frequency	subject.Science.Physics.General_Physics	None	None
Radio_telescope	subject.Design_and_Technology.Engineering	subject.Science.Physics.Space_Astronomy	None
Radish	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Radium	subject.Science.Chemistry.Chemical_elements	None	None
Radon	subject.Science.Chemistry.Chemical_elements	None	None
Ragtime	subject.Music.Musical_genres_styles_eras_and_events	None	None
Rail_transport	subject.Design_and_Technology.Railway_transport	None	None
Rail_transport_in_India	subject.Design_and_Technology.Railway_transport	None	None
Railway_post_office	subject.Design_and_Technology.Railway_transport	None	None
Rain	subject.Geography.Climate_and_the_Weather	None	None
Rainbow	subject.Geography.Climate_and_the_Weather	None	None
Rainforest	subject.Citizenship.Environment	None	None
Rainhill_Trials	subject.Design_and_Technology.Railway_transport	None	None
Raising_the_Flag_on_Iwo_Jima	subject.History.World_War_II	None	None
Ralph_Nader	subject.People.Political_People	None	None
Rama	subject.Religion.Divinities	None	None
Ramayana	subject.Language_and_literature.Poetry_and_Opera	None	None
Ramesses_II	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Ramsgate	subject.Geography.Geography_of_Great_Britain	None	None
Ran_%28film%29	subject.Everyday_life.Films	None	None
Raney_nickel	subject.Science.Chemistry.Chemical_compounds	None	None
Raphael	subject.People.Artists	None	None
Rapping	subject.Music.Musical_genres_styles_eras_and_events	None	None
Raven	subject.Science.Biology.Birds	None	None
Ray_of_Light	subject.Music.Musical_Recordings_and_compositions	None	None
Real_tennis	subject.Everyday_life.Sports	None	None
Rebecca_Helferich_Clarke	subject.People.Performers_and_composers	None	None
Recorder	subject.Music.Musical_Instruments	None	None
Recycling	subject.Citizenship.Environment	None	None
Red_Kite	subject.Science.Biology.Birds	None	None
Red_Panda	subject.Science.Biology.Mammals	None	None
Red_Sea	subject.Geography.General_Geography	None	None
Red_dwarf	subject.Science.Physics.Space_Astronomy	None	None
Red_giant	subject.Science.Physics.Space_Astronomy	None	None
Red_rain_in_Kerala	subject.History.Recent_History	None	None
Redshift	subject.Science.Physics.General_Physics	subject.Science.Physics.Space_Astronomy	None
Redwing	subject.Science.Biology.Birds	None	None
Redwood_National_and_State_Parks	subject.Geography.North_American_Geography	None	None
Reed_Bunting	subject.Science.Biology.Birds	None	None
Reed_Warbler	subject.Science.Biology.Birds	None	None
Refining	subject.Business_Studies.Business	None	None
Refrigerator_car	subject.Design_and_Technology.Railway_transport	None	None
Regent%27s_Park	subject.Geography.Geography_of_Great_Britain	None	None
Reggae	subject.Music.Musical_genres_styles_eras_and_events	None	None
Reggaeton	subject.Music.Musical_genres_styles_eras_and_events	None	None
Religion	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Religious_Society_of_Friends	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Rembrandt	subject.People.Artists	None	None
Ren%C3%A9_Descartes	subject.People.Philosophers	None	None
Renaissance	subject.History.General_history	None	None
Renaissance_music	subject.Music.Musical_genres_styles_eras_and_events	None	None
Renminbi	subject.Business_Studies.Currency	None	None
Renormalization	subject.Science.Physics.General_Physics	None	None
Reptile	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Republic_of_China	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Republic_of_Ireland	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Republic_of_Macedonia	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Republic_of_the_Congo	subject.Geography.African_Geography.African_Countries	None	None
Restoration_comedy	subject.Language_and_literature.Theatre	None	None
Restoration_literature	subject.Language_and_literature.Literature_types	None	None
Retina	subject.Science.Biology.Health_and_medicine	None	None
Retinol	subject.Science.Biology.Health_and_medicine	None	None
Retreat_of_glaciers_since_1850	subject.Geography.Climate_and_the_Weather	None	None
Revised_Standard_Version	subject.Religion.Religious_texts	None	None
Revolution	subject.Citizenship.Politics_and_government	None	None
Reza_Shah	subject.People.Military_People	None	None
Rhenium	subject.Science.Chemistry.Chemical_elements	None	None
Rhine	subject.Geography.European_Geography	None	None
Rhode_Island	subject.Geography.North_American_Geography	None	None
Rhodium	subject.Science.Chemistry.Chemical_elements	None	None
Rhodium%28III%29_chloride	subject.Science.Chemistry.Chemical_compounds	None	None
Rhubarb	subject.Everyday_life.Food_and_agriculture	subject.Science.Biology.Plants	None
Rhythm_and_blues	subject.Music.Musical_genres_styles_eras_and_events	None	None
Rice	subject.Everyday_life.Food_and_agriculture	None	None
Richard_Feynman	subject.People.Astronomers_and_physicists	None	None
Richard_Francis_Burton	subject.People.Geographers_and_explorers	None	None
Richard_III_%28play%29	subject.Language_and_literature.Theatre	None	None
Richard_III_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Monarchs_of_Great_Britain	None
Richard_II_of_England	subject.People.Monarchs_of_Great_Britain	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Richard_I_of_England	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.People.Monarchs_of_Great_Britain	None
Richard_Nixon	subject.People.USA_Presidents	None	None
Richard_O%27Connor	subject.History.World_War_II	None	None
Richard_Stallman	subject.People.Computing_People	None	None
Richard_Wagner	subject.Language_and_literature.Poetry_and_Opera	subject.People.Performers_and_composers	None
Richmond%2C_Virginia	subject.Geography.North_American_Geography	None	None
Riesling	subject.Everyday_life.Drink	None	None
Right_whale	subject.Science.Biology.Mammals	None	None
Ringed_Plover	subject.Science.Biology.Birds	None	None
Rio_Tinto_Group	subject.Business_Studies.Companies	None	None
Rio_de_Janeiro	subject.Geography.Central_and_South_American_Geography	None	None
River	subject.Geography.Geology_and_geophysics	None	None
River_Severn	subject.Geography.Geography_of_Great_Britain	None	None
River_Thames	subject.Geography.Geography_of_Great_Britain	None	None
Riyadh	subject.Geography.Geography_of_the_Middle_East	None	None
Roald_Amundsen	subject.People.Geographers_and_explorers	None	None
Roan_Antelope	subject.Science.Biology.Mammals	None	None
Robert_Baden-Powell%2C_1st_Baron_Baden-Powell	subject.Citizenship.Community_organisations	None	None
Robert_Boyle	subject.People.Chemists	None	None
Robert_Gascoyne-Cecil%2C_3rd_Marquess_of_Salisbury	subject.People.Political_People	None	None
Robert_Oppenheimer	subject.People.Astronomers_and_physicists	None	None
Robert_Owen	subject.People.Political_People	subject.History.British_History.British_History_17501900	None
Robert_Peel	subject.History.British_History.British_History_17501900	None	None
Robert_Schumann	subject.People.Performers_and_composers	None	None
Robert_Stephenson	subject.History.British_History.British_History_17501900	None	None
Robinson_Crusoe	subject.Language_and_literature.Novels	None	None
Roche_limit	subject.Science.Physics.Space_Astronomy	None	None
Rock_Bunting	subject.Science.Biology.Birds	None	None
Rock_Pigeon	subject.Science.Biology.Birds	None	None
Rock_of_Gibraltar	subject.Geography.Geography_of_Great_Britain	None	None
Rockall	subject.Geography.Geography_of_Great_Britain	None	None
Rocky_Mountains	subject.Geography.North_American_Geography	None	None
Rococo	subject.Design_and_Technology.Architecture	None	None
Roentgenium	subject.Science.Chemistry.Chemical_elements	None	None
Roman_Britain	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Roman_Catholic_Church	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Roman_Empire	subject.History.Ancient_History_Classical_History_and_Mythology	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None
Roman_Greece	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Roman_Vishniac	subject.People.Artists	None	None
Roman_law	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	subject.History.Ancient_History_Classical_History_and_Mythology	None
Roman_mythology	subject.Religion.Myths	None	None
Roman_road	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Roman_villa	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Romania	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Romanticism	subject.History.British_History.British_History_17501900	None	None
Rome	subject.Geography.European_Geography	None	None
Romeo_and_Juliet	subject.Language_and_literature.Theatre	None	None
Romulus_Augustus	subject.History.Ancient_History_Classical_History_and_Mythology	subject.People.Historical_figures	None
Ronald_Reagan	subject.People.USA_Presidents	None	None
Rondane_National_Park	subject.Geography.European_Geography	None	None
Rook_%28bird%29	subject.Science.Biology.Birds	None	None
Rosa_Parks	subject.People.Historical_figures	None	None
Rose-ringed_Parakeet	subject.Science.Biology.Birds	None	None
Rosemary	subject.Science.Biology.Plants	None	None
Rosetta_Stone	subject.History.Archaeology	None	None
Rotterdam	subject.Geography.European_Geography	None	None
Rowan_Williams	subject.People.Religious_figures_and_leaders	None	None
Royal_Air_Force	subject.History.Military_History_and_War	None	None
Royal_Dutch_Shell	subject.Business_Studies.Companies	None	None
Royal_Geographical_Society	subject.History.British_History	None	None
Royal_Grammar_School_Worcester	subject.Citizenship.Education	None	None
Royal_Marines	subject.History.Military_History_and_War	None	None
Royal_National_Theatre	subject.Language_and_literature.Theatre	None	None
Royal_Navy	subject.History.Military_History_and_War	None	None
Royal_Parks_of_London	subject.Geography.Geography_of_Great_Britain	None	None
Rubidium	subject.Science.Chemistry.Chemical_elements	None	None
Rubik%27s_Cube	subject.Everyday_life.Games	None	None
Rudolf_Vrba	subject.People.Historical_figures	None	None
Rudyard_Kipling	subject.People.Writers_and_critics	None	None
Rugby_World_Cup	subject.Everyday_life.Sports_events	None	None
Rugby_football	subject.Everyday_life.Sports	None	None
Rule_of_St_Benedict	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Rupee	subject.Business_Studies.Currency	None	None
Russia	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Russian_Revolution_of_1917	subject.History.General_history	None	None
Russian_constitutional_crisis_of_1993	subject.History.Recent_History	None	None
Russian_language	subject.Language_and_literature.Languages	None	None
Ruthenium	subject.Science.Chemistry.Chemical_elements	None	None
Rutherford_B._Hayes	subject.People.USA_Presidents	None	None
Rutherfordium	subject.Science.Chemistry.Chemical_elements	None	None
Rwanda	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Rwandan_Genocide	subject.History.Recent_History	None	None
S%C3%A3o_Paulo	subject.Geography.Central_and_South_American_Geography	None	None
S%C3%A3o_Tom%C3%A9	subject.Geography.African_Geography	None	None
S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe	subject.Geography.African_Geography.African_Countries	subject.Countries	None
S%C3%B8ren_Kierkegaard	subject.People.Philosophers	None	None
S-mine	subject.History.Military_History_and_War	None	None
S._A._Andr%C3%A9e%27s_Arctic_balloon_expedition_of_1897	subject.People.Geographers_and_explorers	None	None
SD26	subject.Design_and_Technology.Railway_transport	None	None
SR-71_Blackbird	subject.Design_and_Technology.Air_and_Sea_transport	None	None
Safflower	subject.Science.Biology.Plants	None	None
Saffron	subject.Science.Biology.Plants	subject.Everyday_life.Food_and_agriculture	None
Sahara	subject.Geography.Geography_of_the_Middle_East	subject.Geography.African_Geography	None
Saint-Pierre_and_Miquelon	subject.Geography.North_American_Geography	None	None
Saint_Helena	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Saint_Joan_%28play%29	subject.Language_and_literature.Theatre	None	None
Saint_Kitts_and_Nevis	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	subject.Countries	None
Saint_Lawrence_Seaway	subject.Design_and_Technology.Air_and_Sea_transport	subject.Geography.North_American_Geography	None
Saint_Lucia	subject.Countries	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	None
Saint_Petersburg	subject.Geography.European_Geography	None	None
Saint_Vincent_and_the_Grenadines	subject.Countries	subject.Geography.Central_and_South_American_Geography.Central_and_South_American_Countries	None
Sakurajima	subject.Geography.Geography_of_Asia	None	None
Saladin	subject.People.Historical_figures	None	None
Salford	subject.Geography.Geography_of_Great_Britain	None	None
Salsa_music	subject.Music.Musical_genres_styles_eras_and_events	None	None
Salt	subject.Science.Chemistry.Chemical_compounds	None	None
Salt_Lake_City%2C_Utah	subject.Geography.North_American_Geography	None	None
Saltasaurus	subject.Science.Biology.Dinosaurs	None	None
Salvador_Dal%C3%AD	subject.People.Artists	None	None
Samantha_Smith	subject.People.Historical_figures	None	None
Samarium	subject.Science.Chemistry.Chemical_elements	None	None
Samoa	subject.Countries	subject.Geography.Geography_of_Oceania_Australasia	None
Samuel_Beckett	subject.Language_and_literature.Theatre	subject.People.Writers_and_critics	None
Samuel_Taylor_Coleridge	subject.Language_and_literature.Poetry_and_Opera	subject.People.Writers_and_critics	None
San_Diegan	subject.Design_and_Technology.Railway_transport	None	None
San_Diego_Electric_Railway	subject.Design_and_Technology.Railway_transport	None	None
San_Diego_and_Arizona_Railway	subject.Design_and_Technology.Railway_transport	None	None
San_Francisco%2C_California	subject.Geography.North_American_Geography	None	None
San_Francisco_garter_snake	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
San_Jose%2C_California	subject.Geography.North_American_Geography	None	None
San_Marino	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Sand	subject.Geography.Geology_and_geophysics	None	None
Sand_art_and_play	subject.Everyday_life.Recreation	None	None
Sand_shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Sandringham_House	subject.Design_and_Technology.Architecture	None	None
Sandur	subject.Geography.Geology_and_geophysics	None	None
Sandy_Koufax	subject.People.Sports_and_games_people	None	None
Sanskrit	subject.Language_and_literature.Languages	None	None
Sanssouci	subject.Design_and_Technology.Architecture	None	None
Santa_Claus	subject.Everyday_life.Everyday_life	None	None
Santamar%C3%ADa_%28volcano%29	subject.Geography.Central_and_South_American_Geography	None	None
Santiago%2C_Chile	subject.Geography.Central_and_South_American_Geography	None	None
Santorini	subject.Geography.European_Geography	None	None
Sarajevo	subject.Geography.European_Geography	None	None
Sardar_Vallabhbhai_Patel	subject.People.Historical_figures	None	None
Sasha_%28DJ%29	subject.People.Actors_models_and_celebrities	None	None
Sassanid_Empire	subject.History.General_history	None	None
Saturn	subject.Science.Physics.The_Planets	None	None
Saturn_V	subject.Science.Physics.Space_transport	None	None
Saudi_Arabia	subject.Countries	subject.Geography.Geography_of_the_Middle_East.Middle_Eastern_Countries	None
Saurischia	subject.Science.Biology.Dinosaurs	None	None
Sauropodomorpha	subject.Science.Biology.Dinosaurs	None	None
Sauroposeidon	subject.Science.Biology.Dinosaurs	None	None
Sauropsid	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Saxicola	subject.Science.Biology.Birds	None	None
Saxophone	subject.Music.Musical_Instruments	None	None
Scandium	subject.Science.Chemistry.Chemical_elements	None	None
Scanian_%28linguistics%29	subject.Language_and_literature.Linguistics	None	None
Scattered_disc	subject.Science.Physics.Space_Astronomy	None	None
Scelidosaurus	subject.Science.Biology.Dinosaurs	None	None
Scent_of_a_Woman	subject.Everyday_life.Films	None	None
Scheme_programming_language	subject.IT.Computer_Programming	None	None
Schizophrenia	subject.Science.Biology.Health_and_medicine	None	None
Schr%C3%B6dinger_equation	subject.Science.Physics.General_Physics	None	None
Schuttern_Gospels	subject.Religion.Religious_texts	None	None
Science	subject.Everyday_life.Everyday_life	None	None
Scientific_classification	subject.Science.Biology.Evolution_and_reproduction	subject.Science.Biology.General_Biology	None
Scooby-Doo	subject.Everyday_life.Cartoons	subject.Everyday_life.Television	None
Scotch_College%2C_Perth	subject.Citizenship.Education	None	None
Scotland	subject.Geography.Geography_of_Great_Britain	None	None
Scotland_in_the_High_Middle_Ages	subject.History.British_History.British_History_1500_and_before_including_Roman_Britain	None	None
Scots_language	subject.Language_and_literature.Languages	None	None
Scott_Special	subject.Design_and_Technology.Railway_transport	None	None
Scottish_Episcopal_Church	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Scottish_Gaelic_language	subject.Language_and_literature.Languages	None	None
Scottish_Highlands	subject.Geography.Geography_of_Great_Britain	None	None
Scottish_mythology	subject.Religion.Myths	None	None
Scouting	subject.Citizenship.Community_organisations	None	None
Scramble_for_Africa	subject.History.British_History.British_History_17501900	None	None
Screw	subject.Design_and_Technology.Engineering	None	None
Scrooge_McDuck	subject.Everyday_life.Cartoons	None	None
Sculpture	subject.Art.Art	None	None
Scurvy	subject.Science.Biology.Health_and_medicine	None	None
Sea	subject.Geography.General_Geography	None	None
Sea_level_rise	subject.Citizenship.Environment	None	None
Sea_of_Galilee	subject.Geography.General_Geography	None	None
Seaborgium	subject.Science.Chemistry.Chemical_elements	None	None
Sean_Connery	subject.People.Actors_models_and_celebrities	None	None
Sears_Catalog_Home	subject.History.Recent_History	None	None
Season	subject.Geography.Climate_and_the_Weather	subject.Everyday_life.Everyday_life	None
Seattle%2C_Washington	subject.Geography.North_American_Geography	None	None
Seawater	subject.Geography.Geology_and_geophysics	None	None
Second_Boer_War	subject.History.Pre_1900_Military	None	None
Second_Congo_War	subject.History.Military_History_and_War	None	None
Second_Crusade	subject.History.Military_History_and_War	subject.Religion.Religious_disputes	None
Seed	subject.Science.Biology.General_Biology	subject.Science.Biology.Plants	None
Seinfeld	subject.Everyday_life.Television	None	None
Selena	subject.People.Performers_and_composers	None	None
Selenium	subject.Science.Chemistry.Chemical_elements	None	None
Semiconductor	subject.Science.Physics.Electricity_and_Electronics	None	None
Semiconductor_device	subject.Design_and_Technology.Engineering	subject.Science.Physics.Electricity_and_Electronics	None
Senate_of_Canada	subject.Citizenship.Politics_and_government	None	None
Senegal	subject.Countries	subject.Geography.African_Geography.African_Countries	None
Senufo_languages	subject.Language_and_literature.Languages	None	None
Seoul	subject.Geography.Geography_of_Asia	None	None
Separation_of_powers_under_the_United_States_Constitution	subject.Citizenship.Law	None	None
September_11%2C_2001_attacks	subject.History.Recent_History	None	None
Sequence_alignment	subject.Science.Biology.General_Biology	None	None
Sequoia	subject.Science.Biology.Plants	None	None
Serbia	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Serbia_and_Montenegro	subject.Geography.European_Geography.European_Countries	subject.Countries	None
Serenity_%28film%29	subject.Everyday_life.Films	None	None
Sermon_on_the_Mount	subject.Religion.Religious_texts	None	None
Sesame	subject.Science.Biology.Plants	subject.Everyday_life.Food_and_agriculture	None
Sesame_Street	subject.Everyday_life.Television	None	None
Set	subject.Mathematics	None	None
Severn_crossing	subject.Geography.Geography_of_Great_Britain	None	None
Seychelles	subject.Geography.African_Geography.African_Countries	None	None
Sgt._Pepper%27s_Lonely_Hearts_Club_Band	subject.Music.Musical_Recordings_and_compositions	None	None
Shabo_language	subject.Language_and_literature.Languages	None	None
Shackleton_%28crater%29	subject.Science.Physics.Space_Astronomy	None	None
Shaka	subject.People.Historical_figures	None	None
Shanghai	subject.Geography.Geography_of_Asia	None	None
Shark	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Sharon_Tate	subject.People.Actors_models_and_celebrities	None	None
Sheffield	subject.Geography.Geography_of_Great_Britain	None	None
Sheikh_Mujibur_Rahman	subject.People.Historical_figures	None	None
Shelduck	subject.Science.Biology.Birds	None	None
Shenzhou_6	subject.Science.Physics.Space_transport	None	None
Shenzhou_spacecraft	subject.Science.Physics.Space_transport	None	None
Shetland	subject.Geography.Geography_of_Great_Britain	None	None
Shielded_metal_arc_welding	subject.Design_and_Technology.Engineering	None	None
Shigin	subject.Language_and_literature.Literature_types	None	None
Shining_Path	subject.History.Recent_History	None	None
Shinto	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Ship	subject.Design_and_Technology.Air_and_Sea_transport	subject.Design_and_Technology.Engineering	None
Shoe_polish	subject.Everyday_life.Everyday_life	None	None
Short-beaked_Echidna	subject.Science.Biology.Mammals	None	None
Shoshone_National_Forest	subject.Geography.North_American_Geography	None	None
Shrimp_farm	subject.Science.Biology.Insects_Reptiles_and_Fish	None	None
Shrine_of_Remembrance	subject.Design_and_Technology.Architecture	None	None
Shroud_of_Turin	subject.Religion.Religious_disputes	None	None
Sichuan_Pepper	subject.Everyday_life.Food_and_agriculture	None	None
Sicilian_Baroque	subject.Design_and_Technology.Architecture	None	None
Sickle-cell_disease	subject.Science.Biology.Health_and_medicine	None	None
Siege	subject.History.Military_History_and_War	None	None
Siege_of_Antioch	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Sierra_Leone	subject.Geography.African_Geography.African_Countries	subject.Countries	None
Sigmund_Freud	subject.People.Human_Scientists	None	None
Sikhism	subject.Religion.Religious_movements_traditions_and_organizations	None	None
Sikkim	subject.Geography.Geography_of_Asia	None	None
Silent_film	subject.Everyday_life.Films	None	None
Silicon	subject.Science.Chemistry.Chemical_elements	None	None
Silurian	subject.Geography.Geology_and_geophysics	None	None
Silver	subject.Science.Chemistry.Chemical_elements	None	None
Sim%C3%B3n_Bol%C3%ADvar	subject.People.Historical_figures	None	None
SimCity	subject.Everyday_life.Computer_and_Video_games	None	None
Simca_Vedette	subject.Design_and_Technology.Road_transport	None	None
Sinclair_Research_Ltd	subject.Business_Studies.Companies	None	None
Singapore	subject.Geography.Geography_of_Asia.Asian_Countries	subject.Countries	None
Sino-German_cooperation_%281911-1941%29	subject.History.Recent_History	None	None
Sino-Roman_relations	subject.History.Ancient_History_Classical_History_and_Mythology	None	None
Sirius	subject.Science.Physics.Space_Astronomy	None	None
Sistine_Chapel_ceiling	subject.Art.Art	None	None
Sitting_Bull	subject.People.Historical_figures	None	None
Six-party_talks_concerning_North_Korea%27s_nuclear_program	subject.History.Recent_History	None	None
Sk%C3%A5neland	subject.History.General_history	None	None
Ska	subject.Music.Musical_genres_styles_eras_and_events	None	None
Skiing	subject.Everyday_life.Sports	None	None
Skylark	subject.Science.Biology.Birds	None	None
Slavery	subject.Citizenship.Animal_and_Human_Rights	None	None
Slavic_mythology	subject.Religion.Myths	None	None
Sleep	subject.Everyday_life.Everyday_life	None	None
Slovakia	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Slovenia	subject.Countries	subject.Geography.European_Geography.European_Countries	None
Smallpox	subject.Science.Biology.Health_and_medicine	None	None
Smog	subject.Citizenship.Environment	None	None
Snaefell_Mountain_Railway	subject.Design_and_Technology.Railway_transport	None	None
Snake_charming	subject.Everyday_life.Recreation	None	None
Snow	subject.Geography.Climate_and_the_Weather	None	None
Snow_Goose	subject.Science.Biology.Birds	None	None
Snowball_Earth	subject.Geography.Climate_and_the_Weather	None	None
Snowdonia	subject.Geography.Geography_of_Great_Britain	None	None
Snowdonia_National_Park	subject.Geography.Geography_of_Great_Britain	None	None
Snowy_Owl	subject.Science.Biology.Birds	None	None
Social_anxiety	subject.Science.Biology.Health_and_medicine	None	None
Social_capital	subject.Citizenship.Politics_and_government	None	None
Social_contract_%28Malaysia%29	subject.Citizenship.Politics_and_government	None	None
Socialism	subject.Citizenship.Politics_and_government	None	None
Society	subject.Citizenship.Community_organisations	subject.Citizenship.Politics_and_government	None
Society_of_Merchant_Venturers	subject.History.British_History	subject.History.British_History.British_History_15001750	None
Sociocultural_evolution	subject.Citizenship.Culture_and_Diversity	None	None
Sociology	subject.Citizenship.Politics_and_government	None	None
Socrates	subject.People.Philosophers	None	None
Soddo_language	subject.Language_and_literature.Languages	None	None
Sodium	subject.Science.Chemistry.Chemical_elements	None	None
Sodium_hydroxide	subject.Science.Chemistry.Chemical_compounds	None	None
Sodium_sulfate	subject.Science.Chemistry.Chemical_compounds	None	None
Soil	subject.Geography.Geology_and_geophysics	None	None
Soil_moisture	subject.Geography.Geology_and_geophysics	None	None
Soil_pH	subject.Geography.Geology_and_geophysics	None	None
Soil_profile	subject.Everyday_life.Food_and_agriculture	subject.Geography.Geology_and_geophysics	None
Soil_salination	subject.Geography.Geology_and_geophysics	None	None
Soil_science	subject.Geography.Geology_and_geophysics	None	None
Soil_structure	subject.Geography.Geology_and_geophysics	None	None
Soils_retrogression_and_degradation	subject.Geography.Geology_and_geophysics	None	None
Solar_System	subject.Science.Physics.Space_Astronomy	None	None
Solar_eclipse	subject.Science.Physics.Space_Astronomy	None	None
Solomon_Islands	subject.Countries	subject.Geography.Geography_of_Oceania_Australasia	None
Somalia	subject.Countries	subject.Geography.African_Geography.African_Countries	None
Song_Thrush	subject.Science.Biology.Birds	None	None
Sonic_the_Hedgehog_%28character%29	subject.Everyday_life.Computer_and_Video_games	None	None
Sony	subject.Business_Studies.Companies	None	None
